vehicle_id,p_start,p_temp,p_end,pre_routes,pre_regions,freq,label
7,"(116.72105, 39.81482000000001)","(116.6892, 39.8266)","(116.61143, 39.90532)","('x005', 'empty', 'jianguo')","('daxinzhuang_tongzhou', 'qishanzhuang_tongzhou', 'sixingzhuang_chaoyang')",450,False
7,"(116.72105, 39.81482000000001)","(116.6892, 39.8266)","(116.57235, 39.91355)","('x005', 'empty', 'chaoyang')","('daxinzhuang_tongzhou', 'qishanzhuang_tongzhou', '定福庄_chaoyang')",300,False
7,"(116.72105, 39.81482000000001)","(116.71878, 39.82333)","(116.73115, 39.79662)","('x005', 'x005', 'empty')","('daxinzhuang_tongzhou', 'daxinzhuang_tongzhou', 'zhongxinzhuang_tongzhou')",145,False
7,"(116.72105, 39.81482000000001)","(116.71878, 39.82333)","(116.6965, 39.83013)","('x005', 'x005', '张采路')","('daxinzhuang_tongzhou', 'daxinzhuang_tongzhou', 'houjie_tongzhou')",60,False
7,"(116.72105, 39.81482000000001)","(116.77232, 39.81688)","(116.65453, 39.94552)","('x005', '京塘路', 'empty')","('daxinzhuang_tongzhou', 'lianggezhuang_tongzhou', 'beimazhuang_tongzhou')",264,False
7,"(116.72105, 39.81482000000001)","(116.77232, 39.81688)","(116.6965, 39.83013)","('x005', '京塘路', '张采路')","('daxinzhuang_tongzhou', 'lianggezhuang_tongzhou', 'houjie_tongzhou')",84,False
7,"(116.72105, 39.81482000000001)","(116.77232, 39.81688)","(116.61143, 39.90532)","('x005', '京塘路', 'jianguo')","('daxinzhuang_tongzhou', 'lianggezhuang_tongzhou', 'sixingzhuang_chaoyang')",30,False
7,"(116.72105, 39.81482000000001)","(116.68455, 39.90142)","(116.65453, 39.94552)","('x005', 'binhe_middle', 'empty')","('daxinzhuang_tongzhou', 'qiaozhuang_tongzhou', 'beimazhuang_tongzhou')",92,False
7,"(116.72105, 39.81482000000001)","(116.6511, 39.94022)","(116.65222, 39.9213)","('x005', '通顺路', 'empty')","('daxinzhuang_tongzhou', 'beimazhuang_tongzhou', 'yongshun_tongzhou')",82,False
7,"(116.72105, 39.81482000000001)","(116.68425, 39.90155)","(116.7591, 39.79967)","('x005', '玉带河东街', 'empty')","('daxinzhuang_tongzhou', 'none_tongzhou', 'dianzhuang_tongzhou')",80,False
7,"(116.72105, 39.81482000000001)","(116.72373, 39.90177)","(116.7591, 39.79967)","('x005', 'yunhe_east_street', 'empty')","('daxinzhuang_tongzhou', 'xipu_tongzhou', 'dianzhuang_tongzhou')",80,False
7,"(116.72105, 39.81482000000001)","(116.73787, 39.85625)","(116.7591, 39.79967)","('x005', '通济路', 'empty')","('daxinzhuang_tongzhou', 'lianggezhuang_tongzhou', 'dianzhuang_tongzhou')",80,False
7,"(116.72105, 39.81482000000001)","(116.71522, 39.8281)","(116.6965, 39.83013)","('x005', '张凤路', '张采路')","('daxinzhuang_tongzhou', 'hegezhuang_tongzhou', 'houjie_tongzhou')",42,False
7,"(116.72105, 39.81482000000001)","(116.71522, 39.8281)","(116.69095, 39.82763)","('x005', '张凤路', 'empty')","('daxinzhuang_tongzhou', 'hegezhuang_tongzhou', 'qishanzhuang_tongzhou')",105,False
7,"(116.72105, 39.81482000000001)","(116.6965, 39.83013)","(116.6965, 39.83013)","('x005', '张采路', '张采路')","('daxinzhuang_tongzhou', 'houjie_tongzhou', 'houjie_tongzhou')",288,False
7,"(116.72105, 39.81482000000001)","(116.6965, 39.83013)","(116.69095, 39.82763)","('x005', '张采路', 'empty')","('daxinzhuang_tongzhou', 'houjie_tongzhou', 'qishanzhuang_tongzhou')",750,False
7,"(116.72105, 39.81482000000001)","(116.6965, 39.83013)","(116.65825, 39.88672)","('x005', '张采路', '京塘路')","('daxinzhuang_tongzhou', 'houjie_tongzhou', 'lianggezhuang_tongzhou')",48,False
7,"(116.72105, 39.81482000000001)","(116.6965, 39.83013)","(116.65188, 39.90548)","('x005', '张采路', '中山大街')","('daxinzhuang_tongzhou', 'houjie_tongzhou', 'none_tongzhou')",48,False
7,"(116.72105, 39.81482000000001)","(116.6965, 39.83013)","(116.63673, 39.91505)","('x005', '张采路', '通惠北路')","('daxinzhuang_tongzhou', 'houjie_tongzhou', 'none_tongzhou')",48,False
7,"(116.72105, 39.81482000000001)","(116.6965, 39.83013)","(116.61143, 39.90532)","('x005', '张采路', 'jianguo')","('daxinzhuang_tongzhou', 'houjie_tongzhou', 'sixingzhuang_chaoyang')",144,False
7,"(116.72105, 39.81482000000001)","(116.6965, 39.83013)","(116.57235, 39.91355)","('x005', '张采路', 'chaoyang')","('daxinzhuang_tongzhou', 'houjie_tongzhou', '定福庄_chaoyang')",96,False
7,"(116.72105, 39.81482000000001)","(116.71253, 39.8379)","(116.72455, 39.82417)","('x005', 'y762', 'empty')","('daxinzhuang_tongzhou', 'hegezhuang_tongzhou', 'daxinzhuang_tongzhou')",87,False
7,"(116.72105, 39.81482000000001)","(116.78068, 39.78832)","(116.8042, 39.76268)","('x005', 'g103', 'empty')","('daxinzhuang_tongzhou', 'yulinzhuang_tongzhou', '马堤村_tongzhou')",33,False
7,"(116.70168, 39.8301)","(116.70168, 39.8301)","(116.6892, 39.8266)","('何牌路', '何牌路', 'empty')","('pailouying_tongzhou', 'pailouying_tongzhou', 'qishanzhuang_tongzhou')",58,False
7,"(116.70168, 39.8301)","(116.6892, 39.8266)","(116.71878, 39.82333)","('何牌路', 'empty', 'x005')","('pailouying_tongzhou', 'qishanzhuang_tongzhou', 'daxinzhuang_tongzhou')",132,False
7,"(116.70168, 39.8301)","(116.6892, 39.8266)","(116.73115, 39.79662)","('何牌路', 'empty', 'empty')","('pailouying_tongzhou', 'qishanzhuang_tongzhou', 'zhongxinzhuang_tongzhou')",2863,False
7,"(116.70168, 39.8301)","(116.6892, 39.8266)","(116.77232, 39.81688)","('何牌路', 'empty', '京塘路')","('pailouying_tongzhou', 'qishanzhuang_tongzhou', 'lianggezhuang_tongzhou')",170,False
7,"(116.70168, 39.8301)","(116.6892, 39.8266)","(116.71522, 39.8281)","('何牌路', 'empty', '张凤路')","('pailouying_tongzhou', 'qishanzhuang_tongzhou', 'hegezhuang_tongzhou')",38,False
7,"(116.70168, 39.8301)","(116.6892, 39.8266)","(116.6965, 39.83013)","('何牌路', 'empty', '张采路')","('pailouying_tongzhou', 'qishanzhuang_tongzhou', 'houjie_tongzhou')",1024,False
7,"(116.70168, 39.8301)","(116.6892, 39.8266)","(116.71253, 39.8379)","('何牌路', 'empty', 'y762')","('pailouying_tongzhou', 'qishanzhuang_tongzhou', 'hegezhuang_tongzhou')",50,False
7,"(116.70168, 39.8301)","(116.6892, 39.8266)","(116.78068, 39.78832)","('何牌路', 'empty', 'g103')","('pailouying_tongzhou', 'qishanzhuang_tongzhou', 'yulinzhuang_tongzhou')",86,False
7,"(116.70168, 39.8301)","(116.6892, 39.8266)","(116.70688, 39.828)","('何牌路', 'empty', '何牌路')","('pailouying_tongzhou', 'qishanzhuang_tongzhou', 'pailouying_tongzhou')",104,False
7,"(116.70168, 39.8301)","(116.6892, 39.8266)","(116.65188, 39.90548)","('何牌路', 'empty', '中山大街')","('pailouying_tongzhou', 'qishanzhuang_tongzhou', 'none_tongzhou')",110,False
7,"(116.70168, 39.8301)","(116.6892, 39.8266)","(116.63673, 39.91505)","('何牌路', 'empty', '通惠北路')","('pailouying_tongzhou', 'qishanzhuang_tongzhou', 'none_tongzhou')",110,False
7,"(116.70168, 39.8301)","(116.6892, 39.8266)","(116.61143, 39.90532)","('何牌路', 'empty', 'jianguo')","('pailouying_tongzhou', 'qishanzhuang_tongzhou', 'sixingzhuang_chaoyang')",330,False
7,"(116.70168, 39.8301)","(116.6892, 39.8266)","(116.57235, 39.91355)","('何牌路', 'empty', 'chaoyang')","('pailouying_tongzhou', 'qishanzhuang_tongzhou', '定福庄_chaoyang')",220,False
7,"(116.70168, 39.8301)","(116.71878, 39.82333)","(116.73115, 39.79662)","('何牌路', 'x005', 'empty')","('pailouying_tongzhou', 'daxinzhuang_tongzhou', 'zhongxinzhuang_tongzhou')",192,False
7,"(116.70168, 39.8301)","(116.71878, 39.82333)","(116.6965, 39.83013)","('何牌路', 'x005', '张采路')","('pailouying_tongzhou', 'daxinzhuang_tongzhou', 'houjie_tongzhou')",68,False
7,"(116.70168, 39.8301)","(116.77232, 39.81688)","(116.65453, 39.94552)","('何牌路', '京塘路', 'empty')","('pailouying_tongzhou', 'lianggezhuang_tongzhou', 'beimazhuang_tongzhou')",264,False
7,"(116.70168, 39.8301)","(116.77232, 39.81688)","(116.6965, 39.83013)","('何牌路', '京塘路', '张采路')","('pailouying_tongzhou', 'lianggezhuang_tongzhou', 'houjie_tongzhou')",84,False
7,"(116.70168, 39.8301)","(116.68455, 39.90142)","(116.65453, 39.94552)","('何牌路', 'binhe_middle', 'empty')","('pailouying_tongzhou', 'qiaozhuang_tongzhou', 'beimazhuang_tongzhou')",92,False
7,"(116.70168, 39.8301)","(116.6511, 39.94022)","(116.65222, 39.9213)","('何牌路', '通顺路', 'empty')","('pailouying_tongzhou', 'beimazhuang_tongzhou', 'yongshun_tongzhou')",82,False
7,"(116.70168, 39.8301)","(116.68425, 39.90155)","(116.7591, 39.79967)","('何牌路', '玉带河东街', 'empty')","('pailouying_tongzhou', 'none_tongzhou', 'dianzhuang_tongzhou')",80,False
7,"(116.70168, 39.8301)","(116.72373, 39.90177)","(116.7591, 39.79967)","('何牌路', 'yunhe_east_street', 'empty')","('pailouying_tongzhou', 'xipu_tongzhou', 'dianzhuang_tongzhou')",80,False
7,"(116.70168, 39.8301)","(116.73787, 39.85625)","(116.7591, 39.79967)","('何牌路', '通济路', 'empty')","('pailouying_tongzhou', 'lianggezhuang_tongzhou', 'dianzhuang_tongzhou')",80,False
7,"(116.70168, 39.8301)","(116.71522, 39.8281)","(116.69095, 39.82763)","('何牌路', '张凤路', 'empty')","('pailouying_tongzhou', 'hegezhuang_tongzhou', 'qishanzhuang_tongzhou')",70,False
7,"(116.70168, 39.8301)","(116.6965, 39.83013)","(116.6965, 39.83013)","('何牌路', '张采路', '张采路')","('pailouying_tongzhou', 'houjie_tongzhou', 'houjie_tongzhou')",197,False
7,"(116.70168, 39.8301)","(116.6965, 39.83013)","(116.69095, 39.82763)","('何牌路', '张采路', 'empty')","('pailouying_tongzhou', 'houjie_tongzhou', 'qishanzhuang_tongzhou')",500,False
7,"(116.70168, 39.8301)","(116.6965, 39.83013)","(116.65825, 39.88672)","('何牌路', '张采路', '京塘路')","('pailouying_tongzhou', 'houjie_tongzhou', 'lianggezhuang_tongzhou')",34,False
7,"(116.70168, 39.8301)","(116.6965, 39.83013)","(116.65188, 39.90548)","('何牌路', '张采路', '中山大街')","('pailouying_tongzhou', 'houjie_tongzhou', 'none_tongzhou')",34,False
7,"(116.70168, 39.8301)","(116.6965, 39.83013)","(116.63673, 39.91505)","('何牌路', '张采路', '通惠北路')","('pailouying_tongzhou', 'houjie_tongzhou', 'none_tongzhou')",34,False
7,"(116.70168, 39.8301)","(116.6965, 39.83013)","(116.61143, 39.90532)","('何牌路', '张采路', 'jianguo')","('pailouying_tongzhou', 'houjie_tongzhou', 'sixingzhuang_chaoyang')",102,False
7,"(116.70168, 39.8301)","(116.6965, 39.83013)","(116.57235, 39.91355)","('何牌路', '张采路', 'chaoyang')","('pailouying_tongzhou', 'houjie_tongzhou', '定福庄_chaoyang')",68,False
7,"(116.70168, 39.8301)","(116.71253, 39.8379)","(116.72455, 39.82417)","('何牌路', 'y762', 'empty')","('pailouying_tongzhou', 'hegezhuang_tongzhou', 'daxinzhuang_tongzhou')",58,False
7,"(116.77232, 39.81688)","(116.7438, 39.8528)","(116.65453, 39.94552)","('京塘路', '京塘路', 'empty')","('lianggezhuang_tongzhou', 'lianggezhuang_tongzhou', 'beimazhuang_tongzhou')",126,False
7,"(116.77232, 39.81688)","(116.7438, 39.8528)","(116.6965, 39.83013)","('京塘路', '京塘路', '张采路')","('lianggezhuang_tongzhou', 'lianggezhuang_tongzhou', 'houjie_tongzhou')",42,False
7,"(116.77232, 39.81688)","(116.68455, 39.90142)","(116.65453, 39.94552)","('京塘路', 'binhe_middle', 'empty')","('lianggezhuang_tongzhou', 'qiaozhuang_tongzhou', 'beimazhuang_tongzhou')",92,False
7,"(116.77232, 39.81688)","(116.65453, 39.94552)","(116.65453, 39.94552)","('京塘路', 'empty', 'empty')","('lianggezhuang_tongzhou', 'beimazhuang_tongzhou', 'beimazhuang_tongzhou')",2850,False
7,"(116.77232, 39.81688)","(116.65453, 39.94552)","(116.77452, 39.82308)","('京塘路', 'empty', '京塘路')","('lianggezhuang_tongzhou', 'beimazhuang_tongzhou', 'lianggezhuang_tongzhou')",144,False
7,"(116.77232, 39.81688)","(116.65453, 39.94552)","(116.71917, 39.82338)","('京塘路', 'empty', 'x005')","('lianggezhuang_tongzhou', 'beimazhuang_tongzhou', 'daxinzhuang_tongzhou')",135,False
7,"(116.77232, 39.81688)","(116.65453, 39.94552)","(116.6965, 39.83013)","('京塘路', 'empty', '张采路')","('lianggezhuang_tongzhou', 'beimazhuang_tongzhou', 'houjie_tongzhou')",1098,False
7,"(116.77232, 39.81688)","(116.65453, 39.94552)","(116.71253, 39.8379)","('京塘路', 'empty', 'y762')","('lianggezhuang_tongzhou', 'beimazhuang_tongzhou', 'hegezhuang_tongzhou')",45,False
7,"(116.77232, 39.81688)","(116.65453, 39.94552)","(116.78068, 39.78832)","('京塘路', 'empty', 'g103')","('lianggezhuang_tongzhou', 'beimazhuang_tongzhou', 'yulinzhuang_tongzhou')",99,False
7,"(116.77232, 39.81688)","(116.65453, 39.94552)","(116.70688, 39.828)","('京塘路', 'empty', '何牌路')","('lianggezhuang_tongzhou', 'beimazhuang_tongzhou', 'pailouying_tongzhou')",126,False
7,"(116.77232, 39.81688)","(116.65453, 39.94552)","(116.65188, 39.90548)","('京塘路', 'empty', '中山大街')","('lianggezhuang_tongzhou', 'beimazhuang_tongzhou', 'none_tongzhou')",132,False
7,"(116.77232, 39.81688)","(116.65453, 39.94552)","(116.63673, 39.91505)","('京塘路', 'empty', '通惠北路')","('lianggezhuang_tongzhou', 'beimazhuang_tongzhou', 'none_tongzhou')",132,False
7,"(116.77232, 39.81688)","(116.65453, 39.94552)","(116.61143, 39.90532)","('京塘路', 'empty', 'jianguo')","('lianggezhuang_tongzhou', 'beimazhuang_tongzhou', 'sixingzhuang_chaoyang')",396,False
7,"(116.77232, 39.81688)","(116.65453, 39.94552)","(116.57235, 39.91355)","('京塘路', 'empty', 'chaoyang')","('lianggezhuang_tongzhou', 'beimazhuang_tongzhou', '定福庄_chaoyang')",264,False
7,"(116.77232, 39.81688)","(116.6511, 39.94022)","(116.65222, 39.9213)","('京塘路', '通顺路', 'empty')","('lianggezhuang_tongzhou', 'beimazhuang_tongzhou', 'yongshun_tongzhou')",82,False
7,"(116.77232, 39.81688)","(116.68425, 39.90155)","(116.7591, 39.79967)","('京塘路', '玉带河东街', 'empty')","('lianggezhuang_tongzhou', 'none_tongzhou', 'dianzhuang_tongzhou')",80,False
7,"(116.77232, 39.81688)","(116.72373, 39.90177)","(116.7591, 39.79967)","('京塘路', 'yunhe_east_street', 'empty')","('lianggezhuang_tongzhou', 'xipu_tongzhou', 'dianzhuang_tongzhou')",80,False
7,"(116.77232, 39.81688)","(116.73787, 39.85625)","(116.7591, 39.79967)","('京塘路', '通济路', 'empty')","('lianggezhuang_tongzhou', 'lianggezhuang_tongzhou', 'dianzhuang_tongzhou')",80,False
7,"(116.77232, 39.81688)","(116.71917, 39.82338)","(116.72437, 39.824)","('京塘路', 'x005', 'empty')","('lianggezhuang_tongzhou', 'daxinzhuang_tongzhou', 'daxinzhuang_tongzhou')",129,False
7,"(116.77232, 39.81688)","(116.71917, 39.82338)","(116.6965, 39.83013)","('京塘路', 'x005', '张采路')","('lianggezhuang_tongzhou', 'daxinzhuang_tongzhou', 'houjie_tongzhou')",60,False
7,"(116.77232, 39.81688)","(116.71522, 39.8281)","(116.6965, 39.83013)","('京塘路', '张凤路', '张采路')","('lianggezhuang_tongzhou', 'hegezhuang_tongzhou', 'houjie_tongzhou')",42,False
7,"(116.77232, 39.81688)","(116.71522, 39.8281)","(116.69095, 39.82763)","('京塘路', '张凤路', 'empty')","('lianggezhuang_tongzhou', 'hegezhuang_tongzhou', 'qishanzhuang_tongzhou')",105,False
7,"(116.77232, 39.81688)","(116.6965, 39.83013)","(116.6965, 39.83013)","('京塘路', '张采路', '张采路')","('lianggezhuang_tongzhou', 'houjie_tongzhou', 'houjie_tongzhou')",273,False
7,"(116.77232, 39.81688)","(116.6965, 39.83013)","(116.69095, 39.82763)","('京塘路', '张采路', 'empty')","('lianggezhuang_tongzhou', 'houjie_tongzhou', 'qishanzhuang_tongzhou')",750,False
7,"(116.77232, 39.81688)","(116.6965, 39.83013)","(116.65825, 39.88672)","('京塘路', '张采路', '京塘路')","('lianggezhuang_tongzhou', 'houjie_tongzhou', 'lianggezhuang_tongzhou')",42,False
7,"(116.77232, 39.81688)","(116.6965, 39.83013)","(116.65188, 39.90548)","('京塘路', '张采路', '中山大街')","('lianggezhuang_tongzhou', 'houjie_tongzhou', 'none_tongzhou')",42,False
7,"(116.77232, 39.81688)","(116.6965, 39.83013)","(116.63673, 39.91505)","('京塘路', '张采路', '通惠北路')","('lianggezhuang_tongzhou', 'houjie_tongzhou', 'none_tongzhou')",42,False
7,"(116.77232, 39.81688)","(116.6965, 39.83013)","(116.61143, 39.90532)","('京塘路', '张采路', 'jianguo')","('lianggezhuang_tongzhou', 'houjie_tongzhou', 'sixingzhuang_chaoyang')",126,False
7,"(116.77232, 39.81688)","(116.6965, 39.83013)","(116.57235, 39.91355)","('京塘路', '张采路', 'chaoyang')","('lianggezhuang_tongzhou', 'houjie_tongzhou', '定福庄_chaoyang')",84,False
7,"(116.77232, 39.81688)","(116.71253, 39.8379)","(116.72455, 39.82417)","('京塘路', 'y762', 'empty')","('lianggezhuang_tongzhou', 'hegezhuang_tongzhou', 'daxinzhuang_tongzhou')",87,False
7,"(116.77232, 39.81688)","(116.78068, 39.78832)","(116.8042, 39.76268)","('京塘路', 'g103', 'empty')","('lianggezhuang_tongzhou', 'yulinzhuang_tongzhou', '马堤村_tongzhou')",33,False
7,"(116.68455, 39.90142)","(116.65453, 39.94552)","(116.65453, 39.94552)","('binhe_middle', 'empty', 'empty')","('qiaozhuang_tongzhou', 'beimazhuang_tongzhou', 'beimazhuang_tongzhou')",1035,False
7,"(116.68455, 39.90142)","(116.65453, 39.94552)","(116.77452, 39.82308)","('binhe_middle', 'empty', '京塘路')","('qiaozhuang_tongzhou', 'beimazhuang_tongzhou', 'lianggezhuang_tongzhou')",52,False
7,"(116.68455, 39.90142)","(116.65453, 39.94552)","(116.71917, 39.82338)","('binhe_middle', 'empty', 'x005')","('qiaozhuang_tongzhou', 'beimazhuang_tongzhou', 'daxinzhuang_tongzhou')",49,False
7,"(116.68455, 39.90142)","(116.65453, 39.94552)","(116.6965, 39.83013)","('binhe_middle', 'empty', '张采路')","('qiaozhuang_tongzhou', 'beimazhuang_tongzhou', 'houjie_tongzhou')",394,False
7,"(116.68455, 39.90142)","(116.65453, 39.94552)","(116.78068, 39.78832)","('binhe_middle', 'empty', 'g103')","('qiaozhuang_tongzhou', 'beimazhuang_tongzhou', 'yulinzhuang_tongzhou')",35,False
7,"(116.68455, 39.90142)","(116.65453, 39.94552)","(116.70688, 39.828)","('binhe_middle', 'empty', '何牌路')","('qiaozhuang_tongzhou', 'beimazhuang_tongzhou', 'pailouying_tongzhou')",44,False
7,"(116.68455, 39.90142)","(116.65453, 39.94552)","(116.65188, 39.90548)","('binhe_middle', 'empty', '中山大街')","('qiaozhuang_tongzhou', 'beimazhuang_tongzhou', 'none_tongzhou')",46,False
7,"(116.68455, 39.90142)","(116.65453, 39.94552)","(116.63673, 39.91505)","('binhe_middle', 'empty', '通惠北路')","('qiaozhuang_tongzhou', 'beimazhuang_tongzhou', 'none_tongzhou')",46,False
7,"(116.68455, 39.90142)","(116.65453, 39.94552)","(116.61143, 39.90532)","('binhe_middle', 'empty', 'jianguo')","('qiaozhuang_tongzhou', 'beimazhuang_tongzhou', 'sixingzhuang_chaoyang')",138,False
7,"(116.68455, 39.90142)","(116.65453, 39.94552)","(116.57235, 39.91355)","('binhe_middle', 'empty', 'chaoyang')","('qiaozhuang_tongzhou', 'beimazhuang_tongzhou', '定福庄_chaoyang')",92,False
7,"(116.68455, 39.90142)","(116.6511, 39.94022)","(116.65222, 39.9213)","('binhe_middle', '通顺路', 'empty')","('qiaozhuang_tongzhou', 'beimazhuang_tongzhou', 'yongshun_tongzhou')",41,False
7,"(116.68455, 39.90142)","(116.68425, 39.90155)","(116.7591, 39.79967)","('binhe_middle', '玉带河东街', 'empty')","('qiaozhuang_tongzhou', 'none_tongzhou', 'dianzhuang_tongzhou')",40,False
7,"(116.68455, 39.90142)","(116.72373, 39.90177)","(116.7591, 39.79967)","('binhe_middle', 'yunhe_east_street', 'empty')","('qiaozhuang_tongzhou', 'xipu_tongzhou', 'dianzhuang_tongzhou')",40,False
7,"(116.68455, 39.90142)","(116.73787, 39.85625)","(116.7591, 39.79967)","('binhe_middle', '通济路', 'empty')","('qiaozhuang_tongzhou', 'lianggezhuang_tongzhou', 'dianzhuang_tongzhou')",40,False
7,"(116.68455, 39.90142)","(116.77452, 39.82308)","(116.7591, 39.79967)","('binhe_middle', '京塘路', 'empty')","('qiaozhuang_tongzhou', 'lianggezhuang_tongzhou', 'dianzhuang_tongzhou')",40,False
7,"(116.68455, 39.90142)","(116.71917, 39.82338)","(116.72437, 39.824)","('binhe_middle', 'x005', 'empty')","('qiaozhuang_tongzhou', 'daxinzhuang_tongzhou', 'daxinzhuang_tongzhou')",43,False
7,"(116.68455, 39.90142)","(116.71522, 39.8281)","(116.69095, 39.82763)","('binhe_middle', '张凤路', 'empty')","('qiaozhuang_tongzhou', 'hegezhuang_tongzhou', 'qishanzhuang_tongzhou')",35,False
7,"(116.68455, 39.90142)","(116.6965, 39.83013)","(116.6965, 39.83013)","('binhe_middle', '张采路', '张采路')","('qiaozhuang_tongzhou', 'houjie_tongzhou', 'houjie_tongzhou')",91,False
7,"(116.68455, 39.90142)","(116.6965, 39.83013)","(116.69095, 39.82763)","('binhe_middle', '张采路', 'empty')","('qiaozhuang_tongzhou', 'houjie_tongzhou', 'qishanzhuang_tongzhou')",250,False
